Ticket #,Pay Station,Stall #,License Plate,Purchased Date,Expiry Date,Payment Type,Trans Type,Coupon Code,Excess Payment,Change Issued,Refund Ticket,Total Collections,Revenue,Rate Name,Location Name
773346880,"=""Honkmobile""",,"=""DV941M""",04/10/2026 11:17:44 PDT,04/10/2026 13:32:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
53970249,"=""OffStreet""",,"=""KV6430""",04/10/2026 11:18:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
53970262,"=""OffStreet""",,"=""KV6430""",04/10/2026 11:18:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
53970272,"=""OffStreet""",,"=""KV6430""",04/10/2026 11:18:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
53970269,"=""OffStreet""",,"=""KV6430""",04/10/2026 11:18:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
53970254,"=""OffStreet""",,"=""KV6430""",04/10/2026 11:18:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
53970266,"=""OffStreet""",,"=""KV6430""",04/10/2026 11:18:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
53970256,"=""OffStreet""",,"=""KV6430""",04/10/2026 11:18:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
53970248,"=""OffStreet""",,"=""KV6430""",04/10/2026 11:18:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
53970259,"=""OffStreet""",,"=""KV6430""",04/10/2026 11:18:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
53970649,"=""OffStreet""",,"=""PW036V""",04/10/2026 11:19:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
53970655,"=""OffStreet""",,"=""PW036V""",04/10/2026 11:19:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
53970635,"=""OffStreet""",,"=""PW036V""",04/10/2026 11:19:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
53970652,"=""OffStreet""",,"=""PW036V""",04/10/2026 11:19:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
53970646,"=""OffStreet""",,"=""PW036V""",04/10/2026 11:19:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
53970636,"=""OffStreet""",,"=""PW036V""",04/10/2026 11:19:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
53970642,"=""OffStreet""",,"=""PW036V""",04/10/2026 11:19:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
53970641,"=""OffStreet""",,"=""PW036V""",04/10/2026 11:19:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
53970659,"=""OffStreet""",,"=""PW036V""",04/10/2026 11:19:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
53970818,"=""OffStreet""",,"=""876MRB""",04/10/2026 11:20:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
53970814,"=""OffStreet""",,"=""876MRB""",04/10/2026 11:20:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
53970808,"=""OffStreet""",,"=""876MRB""",04/10/2026 11:20:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
53970806,"=""OffStreet""",,"=""876MRB""",04/10/2026 11:20:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
53970800,"=""OffStreet""",,"=""876MRB""",04/10/2026 11:20:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
53970793,"=""OffStreet""",,"=""876MRB""",04/10/2026 11:20:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
53970811,"=""OffStreet""",,"=""876MRB""",04/10/2026 11:20:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
53970802,"=""OffStreet""",,"=""876MRB""",04/10/2026 11:20:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
53970795,"=""OffStreet""",,"=""876MRB""",04/10/2026 11:20:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
53970937,"=""OffStreet""",,"=""RG661W""",04/10/2026 11:21:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
53970960,"=""OffStreet""",,"=""RG661W""",04/10/2026 11:21:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
53970940,"=""OffStreet""",,"=""RG661W""",04/10/2026 11:21:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
53970953,"=""OffStreet""",,"=""RG661W""",04/10/2026 11:21:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
53970943,"=""OffStreet""",,"=""RG661W""",04/10/2026 11:21:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
53970949,"=""OffStreet""",,"=""RG661W""",04/10/2026 11:21:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
53970957,"=""OffStreet""",,"=""RG661W""",04/10/2026 11:21:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
53970946,"=""OffStreet""",,"=""RG661W""",04/10/2026 11:21:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
53970964,"=""OffStreet""",,"=""RG661W""",04/10/2026 11:21:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
773350090,"=""Honkmobile""",,"=""CHW5303""",04/10/2026 11:21:18 PDT,04/10/2026 11:51:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 5
773353010,"=""Honkmobile""",,"=""VV605R""",04/10/2026 11:24:06 PDT,04/10/2026 13:39:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773353350,"=""Honkmobile""",,"=""GSA9DFA""",04/10/2026 11:24:29 PDT,04/10/2026 11:39:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 5
773353520,"=""Honkmobile""",,"=""XT508A""",04/10/2026 11:24:37 PDT,04/10/2026 13:39:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773356460,"=""Honkmobile""",,"=""TC263B""",04/10/2026 11:27:42 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773357180,"=""Honkmobile""",,"=""EX561M""",04/10/2026 11:28:22 PDT,04/10/2026 13:28:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
773359210,"=""Honkmobile""",,"=""KG816J""",04/10/2026 11:30:21 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
53972481,"=""OffStreet""",,"=""LV974J""",04/10/2026 11:31:00 PDT,04/10/2026 12:01:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
53972501,"=""OffStreet""",,"=""LV974J""",04/10/2026 11:31:00 PDT,04/10/2026 12:01:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
53972496,"=""OffStreet""",,"=""LV974J""",04/10/2026 11:31:00 PDT,04/10/2026 12:01:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
53972486,"=""OffStreet""",,"=""LV974J""",04/10/2026 11:31:00 PDT,04/10/2026 12:01:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
773359840,"=""Honkmobile""",,"=""CWW5665""",04/10/2026 11:31:10 PDT,04/10/2026 14:31:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
00039588,"=""UNC Mackay""",,"=""GA719H""",04/10/2026 11:32:45 PDT,04/10/2026 13:32:45 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773361720,"=""Honkmobile""",,"=""KE306K""",04/10/2026 11:33:06 PDT,04/10/2026 13:48:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773362120,"=""Honkmobile""",,"=""CKH9671""",04/10/2026 11:33:32 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773216910,"=""Honkmobile""",,"=""VB066V""",04/10/2026 11:34:01 PDT,04/10/2026 13:34:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773362770,"=""Honkmobile""",,"=""SJ660K""",04/10/2026 11:34:12 PDT,04/10/2026 11:49:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 5
773363430,"=""Honkmobile""",,"=""WF340T""",04/10/2026 11:34:49 PDT,04/10/2026 13:49:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773364170,"=""Honkmobile""",,"=""SJ660K""",04/10/2026 11:35:42 PDT,04/10/2026 13:35:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773365680,"=""Honkmobile""",,"=""XW845R""",04/10/2026 11:37:25 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773366290,"=""Honkmobile""",,"=""DG179G""",04/10/2026 11:38:04 PDT,04/10/2026 13:53:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
773367220,"=""Honkmobile""",,"=""WF327B""",04/10/2026 11:39:06 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773367460,"=""Honkmobile""",,"=""S812AY""",04/10/2026 11:39:29 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773368560,"=""Honkmobile""",,"=""RD080M""",04/10/2026 11:40:14 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773368790,"=""Honkmobile""",,"=""BB956H""",04/10/2026 11:40:54 PDT,04/10/2026 13:40:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
773368820,"=""Honkmobile""",,"=""CPB7669""",04/10/2026 11:40:55 PDT,04/10/2026 14:40:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 8
00039589,"=""UNC Mackay""",,"=""HL685M""",04/10/2026 11:41:12 PDT,04/10/2026 13:41:12 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
00039590,"=""UNC Mackay""",,"=""SA025M""",04/10/2026 11:43:53 PDT,04/10/2026 12:43:53 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
773371460,"=""Honkmobile""",,"=""CPZ6278""",04/10/2026 11:44:00 PDT,04/10/2026 13:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773371610,"=""Honkmobile""",,"=""A123FZ""",04/10/2026 11:44:05 PDT,04/10/2026 14:44:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
773372070,"=""Honkmobile""",,"=""WH199M""",04/10/2026 11:44:38 PDT,04/10/2026 13:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
00039591,"=""UNC Mackay""",,"=""ST091N""",04/10/2026 11:44:43 PDT,04/10/2026 23:59:17 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773372930,"=""Honkmobile""",,"=""MC370V""",04/10/2026 11:47:01 PDT,04/10/2026 12:17:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 10
773374700,"=""Honkmobile""",,"=""BCDK816""",04/10/2026 11:47:29 PDT,04/10/2026 14:47:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
773374870,"=""Honkmobile""",,"=""JJ606B""",04/10/2026 11:47:41 PDT,04/10/2026 14:47:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 8
773375170,"=""Honkmobile""",,"=""WE691V""",04/10/2026 11:48:01 PDT,04/10/2026 14:48:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 8
773375260,"=""Honkmobile""",,"=""CTY5589""",04/10/2026 11:48:07 PDT,04/10/2026 13:03:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
773376110,"=""Honkmobile""",,"=""WN397K""",04/10/2026 11:48:57 PDT,04/10/2026 13:03:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
773376460,"=""Honkmobile""",,"=""WX074T""",04/10/2026 11:49:22 PDT,04/10/2026 14:49:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
773377270,"=""Honkmobile""",,"=""CGV6035""",04/10/2026 11:50:14 PDT,04/10/2026 14:05:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
00039592,"=""UNC Mackay""",,"=""TJ137N""",04/10/2026 11:51:40 PDT,04/10/2026 12:21:40 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 5
773380280,"=""Honkmobile""",,"=""NL870W""",04/10/2026 11:53:19 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
00039593,"=""UNC Mackay""",,"=""MD123K""",04/10/2026 11:53:33 PDT,04/10/2026 13:53:33 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
53976823,"=""OffStreet""",,"=""BWSB658""",04/10/2026 11:54:00 PDT,04/10/2026 12:24:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
53976828,"=""OffStreet""",,"=""BWSB658""",04/10/2026 11:54:00 PDT,04/10/2026 12:24:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
53976825,"=""OffStreet""",,"=""BWSB658""",04/10/2026 11:54:00 PDT,04/10/2026 12:24:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
53976831,"=""OffStreet""",,"=""BWSB658""",04/10/2026 11:54:00 PDT,04/10/2026 12:24:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
773382710,"=""Honkmobile""",,"=""BRD7350""",04/10/2026 11:55:41 PDT,04/10/2026 14:10:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
773382850,"=""Honkmobile""",,"=""PC266F""",04/10/2026 11:55:50 PDT,04/10/2026 14:10:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
00039594,"=""UNC Mackay""",,"=""A615BF""",04/10/2026 11:57:19 PDT,04/10/2026 14:57:19 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 8
773376640,"=""Honkmobile""",,"=""MK296P""",04/10/2026 11:58:01 PDT,04/10/2026 12:58:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
00039595,"=""UNC Mackay""",,"=""SA091V""",04/10/2026 11:58:54 PDT,04/10/2026 12:28:54 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 10
773386580,"=""Honkmobile""",,"=""LJ700V""",04/10/2026 11:59:28 PDT,04/10/2026 14:14:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
00039596,"=""UNC Mackay""",,"=""CHY445""",04/10/2026 12:00:56 PDT,04/10/2026 23:59:15 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773389570,"=""Honkmobile""",,"=""WK636K""",04/10/2026 12:02:08 PDT,04/10/2026 14:17:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
00039597,"=""UNC Mackay""",,"=""FN045K""",04/10/2026 12:02:54 PDT,04/10/2026 23:59:11 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773390860,"=""Honkmobile""",,"=""KB101N""",04/10/2026 12:03:35 PDT,04/10/2026 14:18:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
773391200,"=""Honkmobile""",,"=""WV627M""",04/10/2026 12:03:53 PDT,04/10/2026 14:18:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773390200,"=""Honkmobile""",,"=""KD270C""",04/10/2026 12:04:01 PDT,04/10/2026 14:04:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773390230,"=""Honkmobile""",,"=""WS594N""",04/10/2026 12:04:01 PDT,04/10/2026 13:04:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
773377730,"=""Honkmobile""",,"=""NN988X""",04/10/2026 12:05:01 PDT,04/10/2026 14:05:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773392140,"=""Honkmobile""",,"=""TT017V""",04/10/2026 12:05:02 PDT,04/10/2026 14:20:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
773393400,"=""Honkmobile""",,"=""JM741C""",04/10/2026 12:06:24 PDT,04/10/2026 14:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773393500,"=""Honkmobile""",,"=""SX685F""",04/10/2026 12:06:29 PDT,04/10/2026 13:21:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 5
773256680,"=""Honkmobile""",,"=""A950AT""",04/10/2026 12:08:01 PDT,04/10/2026 14:08:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
773395630,"=""Honkmobile""",,"=""CHV8624""",04/10/2026 12:08:31 PDT,04/10/2026 12:53:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$1.50,$1.50,Third Party,Zone 5
773396070,"=""Honkmobile""",,"=""XW302T""",04/10/2026 12:08:56 PDT,04/10/2026 15:08:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 8
773396760,"=""Honkmobile""",,"=""KJ593A""",04/10/2026 12:09:33 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773352560,"=""Honkmobile""",,"=""XH770B""",04/10/2026 12:11:01 PDT,04/10/2026 14:11:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
773398600,"=""Honkmobile""",,"=""FW951R""",04/10/2026 12:11:33 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773400410,"=""Honkmobile""",,"=""CPB2446""",04/10/2026 12:13:28 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
53980478,"=""OffStreet""",,"=""PG145W""",04/10/2026 12:14:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 6
53980488,"=""OffStreet""",,"=""PG145W""",04/10/2026 12:14:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 11
53980494,"=""OffStreet""",,"=""PG145W""",04/10/2026 12:14:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 2
53980504,"=""OffStreet""",,"=""PG145W""",04/10/2026 12:14:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 8
53980482,"=""OffStreet""",,"=""PG145W""",04/10/2026 12:14:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 4
53980497,"=""OffStreet""",,"=""PG145W""",04/10/2026 12:14:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 9
53980492,"=""OffStreet""",,"=""PG145W""",04/10/2026 12:14:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 7
53980486,"=""OffStreet""",,"=""PG145W""",04/10/2026 12:14:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 1
53980509,"=""OffStreet""",,"=""PG145W""",04/10/2026 12:14:00 PDT,04/10/2026 23:59:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,OFFSTREET-GR,Zone 12
773402900,"=""Honkmobile""",,"=""CA188K""",04/10/2026 12:16:29 PDT,04/10/2026 14:16:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 5
773403690,"=""Honkmobile""",,"=""CXY5162""",04/10/2026 12:17:14 PDT,04/10/2026 12:32:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,Third Party,Zone 5
773403730,"=""Honkmobile""",,"=""TT267V""",04/10/2026 12:17:14 PDT,04/10/2026 15:17:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$6.00,$6.00,Third Party,Zone 1
773406960,"=""Honkmobile""",,"=""SA162M""",04/10/2026 12:20:27 PDT,04/10/2026 14:35:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 10
773409610,"=""Honkmobile""",,"=""MH003C""",04/10/2026 12:23:25 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773409880,"=""Honkmobile""",,"=""A116KU""",04/10/2026 12:23:42 PDT,04/10/2026 14:38:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$4.50,$4.50,Third Party,Zone 3
773410830,"=""Honkmobile""",,"=""TR662C""",04/10/2026 12:24:23 PDT,04/11/2026 00:00:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$8.00,$8.00,Third Party,Zone 1
773411140,"=""Honkmobile""",,"=""VT840T""",04/10/2026 12:25:02 PDT,04/10/2026 13:40:00 PDT,CC (External),Regular,N/A,$0.00,$0.00,$0.00,$2.50,$2.50,Third Party,Zone 10
